"Polling_District","UPRN"
"JB1",64011855
"JB1",64011856
"JB1",64011857
"JB1",64011858
"JB1",64011859
"JB1",64011860
"JB1",64011861
"JB1",64011862
"JB1",64011863
"JB1",64011864
"JB1",64011865
"JB1",64011866
"JB1",64011867
"JB1",64011869
"JB1",64011984
"JB1",64011987
"JB1",64011988
"JB1",64011989
"JB1",64011990
"JB1",64011991
"JB1",64011992
"JB1",64011993
"JB1",64011995
"JB1",64011996
"JB1",64011997
"JB1",64011998
"JB1",64011999
"JB1",64012000
"JB1",64012001
"JB1",64012002
"JB1",64012003
"JB1",64012004
"JB1",64012005
"JB1",64012006
"JB1",64012007
"JB1",64012008
"JB1",64012009
"JB1",64012010
"JB1",64012011
"JB1",64012012
"JB1",64012013
"JB1",64012014
"JB1",64012015
"JB1",64012016
"JB1",64012017
"JB1",64012018
"JB1",64012019
"JB1",64012020
"JB1",64012021
"JB1",64012022
"JB1",64012023
"JB1",64012024
"JB1",64012025
"JB1",64012026
"JB1",64012027
"JB1",64012028
"JB1",64012029
"JB1",64012030
"JB1",64012031
"JB1",64012032
"JB1",64012033
"JB1",64012034
"JB1",64012035
"JB1",64012037
"JB1",64012038
"JB1",64012973
"JB1",64012974
"JB1",64012975
"JB1",64012976
"JB1",64012977
"JB1",64012978
"JB1",64012979
"JB1",64012980
"JB1",64012981
"JB1",64012982
"JB1",64012983
"JB1",64012984
"JB1",64012985
"JB1",64012986
"JB1",64012987
"JB1",64012988
"JB1",64012989
"JB1",64012990
"JB1",64012992
"JB1",64012993
"JB1",64012994
"JB1",64012995
"JB1",64012996
"JB1",64012997
"JB1",64012998
"JB1",64012999
"JB1",64013001
"JB1",64013002
"JB1",64013003
"JB1",64013004
"JB1",64013005
"JB1",64013006
"JB1",64013007
"JB1",64013008
"JB1",64013009
"JB1",64013010
"JB1",64013011
"JB1",64013012
"JB1",64013013
"JB1",64013017
"JB1",64013018
"JB1",64013019
"JB1",64013020
"JB1",64013021
"JB1",64013022
"JB1",64013023
"JB1",64013024
"JB1",64013025
"JB1",64013026
"JB1",64013027
"JB1",64013028
"JB1",64013029
"JB1",64013030
"JB1",64013031
"JB1",64013032
"JB1",64013033
"JB1",64013034
"JB1",64013035
"JB1",64013036
"JB1",64013037
"JB1",64013038
"JB1",64013039
"JB1",64013040
"JB1",64013041
"JB1",64013042
"JB1",64013043
"JB1",64013044
"JB1",64013045
"JB1",64013046
"JB1",64013047
"JB1",64013048
"JB1",64013049
"JB1",64013050
"JB1",64013051
"JB1",64013052
"JB1",64013053
"JB1",64013054
"JB1",64013055
"JB1",64013056
"JB1",64013057
"JB1",64013058
"JB1",64013059
"JB1",64013060
"JB1",64013061
"JB1",64013062
"JB1",64013063
"JB1",64013064
"JB1",64013065
"JB1",64013066
"JB1",64013067
"JB1",64013068
"JB1",64013069
"JB1",64013070
"JB1",64013071
"JB1",64013072
"JB1",64013073
"JB1",64013074
"JB1",64013075
"JB1",64013076
"JB1",64013077
"JB1",64013078
"JB1",64013079
"JB1",64013080
"JB1",64013081
"JB1",64013082
"JB1",64013083
"JB1",64013084
"JB1",64013085
"JB1",64013086
"JB1",64013087
"JB1",64013088
"JB1",64013089
"JB1",64013090
"JB1",64013091
"JB1",64013092
"JB1",64013093
"JB1",64013111
"JB1",64013112
"JB1",64013113
"JB1",64013114
"JB1",64013115
"JB1",64013116
"JB1",64013117
"JB1",64013118
"JB1",64013119
"JB1",64013120
"JB1",64013121
"JB1",64013122
"JB1",64013123
"JB1",64013124
"JB1",64013125
"JB1",64013126
"JB1",64013127
"JB1",64013128
"JB1",64013129
"JB1",64013130
"JB1",64013131
"JB1",64013132
"JB1",64013133
"JB1",64013134
"JB1",64013135
"JB1",64013182
"JB1",64013183
"JB1",64013184
"JB1",64013185
"JB1",64013186
"JB1",64013187
"JB1",64013188
"JB1",64013189
"JB1",64013190
"JB1",64013191
"JB1",64013192
"JB1",64013193
"JB1",64013194
"JB1",64013195
"JB1",64013196
"JB1",64013197
"JB1",64013198
"JB1",64013199
"JB1",64013200
"JB1",64013201
"JB1",64013202
"JB1",64013203
"JB1",64013204
"JB1",64013228
"JB1",64013229
"JB1",64013230
"JB1",64013231
"JB1",64013232
"JB1",64013233
"JB1",64013234
"JB1",64013235
"JB1",64013236
"JB1",64013237
"JB1",64013238
"JB1",64013239
"JB1",64013240
"JB1",64013241
"JB1",64013242
"JB1",64013243
"JB1",64013245
"JB1",64013246
"JB1",64013247
"JB1",64013248
"JB1",64013249
"JB1",64013250
"JB1",64013251
"JB1",64013252
"JB1",64013253
"JB1",64013254
"JB1",64013256
"JB1",64013257
"JB1",64013258
"JB1",64013259
"JB1",64013260
"JB1",64013262
"JB1",64013263
"JB1",64013264
"JB1",64013265
"JB1",64013266
"JB1",64013267
"JB1",64013268
"JB1",64013269
"JB1",64013270
"JB1",64013271
"JB1",64013272
"JB1",64013273
"JB1",64013274
"JB1",64013275
"JB1",64013276
"JB1",64013277
"JB1",64013278
"JB1",64013279
"JB1",64013280
"JB1",64013281
"JB1",64013282
"JB1",64013283
"JB1",64013284
"JB1",64013285
"JB1",64013286
"JB1",64013287
"JB1",64013288
"JB1",64013289
"JB1",64013291
"JB1",64013292
"JB1",64013293
"JB1",64013294
"JB1",64013296
"JB1",64013297
"JB1",64013298
"JB1",64013299
"JB1",64013300
"JB1",64013301
"JB1",64013302
"JB1",64013303
"JB1",64013304
"JB1",64013305
"JB1",64013306
"JB1",64013307
"JB1",64013308
"JB1",64013309
"JB1",64013310
"JB1",64013311
"JB1",64013312
"JB1",64013313
"JB1",64013314
"JB1",64013315
"JB1",64013316
"JB1",64013317
"JB1",64013318
"JB1",64013319
"JB1",64013320
"JB1",64013328
"JB1",64013329
"JB1",64013330
"JB1",64013331
"JB1",64013333
"JB1",64013340
"JB1",64013341
"JB1",64013342
"JB1",64013343
"JB1",64013344
"JB1",64013345
"JB1",64013346
"JB1",64013347
"JB1",64013348
"JB1",64013349
"JB1",64013350
"JB1",64013351
"JB1",64013353
"JB1",64013354
"JB1",64013355
"JB1",64013356
"JB1",64013357
"JB1",64013358
"JB1",64013359
"JB1",64013360
"JB1",64013361
"JB1",64013362
"JB1",64013364
"JB1",64013365
"JB1",64013366
"JB1",64013367
"JB1",64013368
"JB1",64013369
"JB1",64013370
"JB1",64013371
"JB1",64013372
"JB1",64013373
"JB1",64013375
"JB1",64013376
"JB1",64013377
"JB1",64013378
"JB1",64013379
"JB1",64013380
"JB1",64013381
"JB1",64013382
"JB1",64013383
"JB1",64013384
"JB1",64013386
"JB1",64013387
"JB1",64013388
"JB1",64013389
"JB1",64013390
"JB1",64013391
"JB1",64013392
"JB1",64013393
"JB1",64013394
"JB1",64013395
"JB1",64013396
"JB1",64013397
"JB1",64013398
"JB1",64013399
"JB1",64013400
"JB1",64013401
"JB1",64013402
"JB1",64013403
"JB1",64013404
"JB1",64013405
"JB1",64013406
"JB1",64013407
"JB1",64013408
"JB1",64013409
"JB1",64013410
"JB1",64013411
"JB1",64013412
"JB1",64013413
"JB1",64013414
"JB1",64013415
"JB1",64013417
"JB1",64013418
"JB1",64013419
"JB1",64013420
"JB1",64013421
"JB1",64013422
"JB1",64013423
"JB1",64013424
"JB1",64013425
"JB1",64013426
"JB1",64013427
"JB1",64013428
"JB1",64013429
"JB1",64013430
"JB1",64013431
"JB1",64013432
"JB1",64013433
"JB1",64013434
"JB1",64013435
"JB1",64013436
"JB1",64013437
"JB1",64013452
"JB1",64013453
"JB1",64013454
"JB1",64013455
"JB1",64013456
"JB1",64013457
"JB1",64013458
"JB1",64013461
"JB1",64013462
"JB1",64013463
"JB1",64013464
"JB1",64013465
"JB1",64013466
"JB1",64013467
"JB1",64013468
"JB1",64013469
"JB1",64013470
"JB1",64013471
"JB1",64013472
"JB1",64013473
"JB1",64013474
"JB1",64013475
"JB1",64013476
"JB1",64013477
"JB1",64013478
"JB1",64013479
"JB1",64013480
"JB1",64013481
"JB1",64013482
"JB1",64013483
"JB1",64013484
"JB1",64013485
"JB1",64013486
"JB1",64013487
"JB1",64013489
"JB1",64013490
"JB1",64013491
"JB1",64013492
"JB1",64013493
"JB1",64013494
"JB1",64013495
"JB1",64013499
"JB1",64013500
"JB1",64013501
"JB1",64013502
"JB1",64013503
"JB1",64013504
"JB1",64013505
"JB1",64013506
"JB1",64013507
"JB1",64013508
"JB1",64013509
"JB1",64013510
"JB1",64013511
"JB1",64013512
"JB1",64013513
"JB1",64013514
"JB1",64013515
"JB1",64013516
"JB1",64013517
"JB1",64013518
"JB1",64013527
"JB1",64013528
"JB1",64013529
"JB1",64013530
"JB1",64013531
"JB1",64013532
"JB1",64013533
"JB1",64013534
"JB1",64013535
"JB1",64013536
"JB1",64014795
"JB1",64014796
"JB1",64020491
"JB1",64020492
"JB1",64020493
"JB1",64020494
"JB1",64020495
"JB1",64020496
"JB1",64020497
"JB1",64020498
"JB1",64020499
"JB1",64020745
"JB1",64020746
"JB1",64020747
"JB1",64020748
"JB1",64020749
"JB1",64020750
"JB1",64020751
"JB1",64020752
"JB1",64020753
"JB1",64020754
"JB1",64024807
"JB1",64024808
"JB1",64024810
"JB1",64024811
"JB1",64024812
"JB1",64024813
"JB1",64024823
"JB1",64024824
"JB1",64024825
"JB1",64024826
"JB1",64024827
"JB1",64024828
"JB1",64024829
"JB1",64024841
"JB1",64024842
"JB1",64024843
"JB1",64024844
"JB1",64024845
"JB1",64024846
"JB1",64024847
"JB1",64024848
"JB1",64027287
"JB1",64027288
"JB1",64027289
"JB1",64027290
"JB1",64027291
"JB1",64027292
"JB1",64027293
"JB1",64027294
"JB1",64027295
"JB1",64027296
"JB1",64027297
"JB1",64027298
"JB1",64027299
"JB1",64027300
"JB1",64027301
"JB1",64027302
"JB1",64027303
"JB1",64027304
"JB1",64027305
"JB1",64027306
"JB1",64027307
"JB1",64027308
"JB1",64027309
"JB1",64027310
"JB1",64027311
"JB1",64027313
"JB1",64033598
"JB1",64033599
"JB1",64033600
"JB1",64033601
"JB1",64033615
"JB1",64033750
"JB1",64033770
"JB1",64033781
"JB1",64033851
"JB1",64033876
"JB1",64033877
"JB1",64033878
"JB1",64033888
"JB1",64033889
"JB1",64033890
"JB1",64033891
"JB1",64033892
"JB1",64033893
"JB1",64033894
"JB1",64033895
"JB1",64033896
"JB1",64033897
"JB1",64033899
"JB1",64033900
"JB1",64033907
"JB1",64033908
"JB1",64033909
"JB1",64033910
"JB1",64033911
"JB1",64033919
"JB1",64033920
"JB1",64033921
"JB1",64033922
"JB1",64033923
"JB1",64033924
"JB1",64033925
"JB1",64033926
"JB1",64033927
"JB1",64033928
"JB1",64033929
"JB1",64033931
"JB1",64033932
"JB1",64033933
"JB1",64033934
"JB1",64033935
"JB1",64033936
"JB1",64033937
"JB1",64104272
"JB1",64105455
"JB1",64105456
"JB1",64107989
"JB1",100100918057
"JB1",100100918058
"JB1",100100918059
"JB1",100100918060
"JB1",100100918061
"JB1",100100918062
"JB1",100100918063
"JB1",100100918064
"JB1",100100918065
"JB1",100100918066
"JB1",100100918067
"JB1",100100918068
"JB1",100100918069
"JB1",100100918070
"JB1",100100918071
"JB1",100100918072
"JB1",100100918073
"JB1",100100918074
"JB1",100100918075
"JB1",100100918076
"JB1",100100918077
"JB1",100100918078
"JB1",100100918079
"JB1",100100918080
"JB1",100100918081
"JB1",100100918082
"JB1",100100918083
"JB1",100100918084
"JB1",100100918085
"JB1",100100918086
"JB1",100100918087
"JB1",100100918088
"JB1",100100918089
"JB1",100100918090
"JB1",100100918091
"JB1",100100918092
"JB1",100100918093
"JB1",100100918094
"JB1",100100918095
"JB1",100100918096
"JB1",100100918097
"JB1",100100918098
"JB1",100100918099
"JB1",100100918100
"JB1",100100918101
"JB1",100100918102
"JB1",100100918103
"JB1",100100918104
"JB1",100100918105
"JB1",100100918106
"JB1",100100918107
"JB1",100100918108
"JB1",100100918109
"JB1",100100918110
"JB1",100100918111
"JB1",100100918112
"JB1",100100918113
"JB1",100100918114
"JB1",100100918115
"JB1",100100918116
"JB1",100100918117
"JB1",100100918118
"JB1",100100918119
"JB1",100100918120
"JB1",100100918121
"JB1",100100918122
"JB1",100100918123
"JB1",100100918124
"JB1",100100918125
"JB1",100100918126
"JB1",100100918127
"JB1",100100918128
"JB1",100100918129
"JB1",100100918130
"JB1",100100918144
"JB1",100100918145
"JB1",100100918146
"JB1",100100918147
"JB1",100100918148
"JB1",100100918149
"JB1",100100918150
"JB1",100100918173
"JB1",200002939149
"JB1",200002939150
"JB1",200002939151
"JB1",200002939152
"JB1",200002939153
"JB1",200002939154
"JB1",200002939155
"JB1",200002939156
"JB1",200002939157
"JB1",200002939158
"JB1",200002939159
"JB1",200002939160
"JB1",200002939161
"JB1",200002939162
"JB1",200002939163
"JB1",200002939164
"JB1",200002939165
"JB1",200002939166
"JB1",200002939167
"JB1",200002939168
"JB1",200002939169
"JB1",200002939170
"JB1",200002939171
"JB1",200002939172
"JB1",200002939173
"JB1",200002939174
"JB1",200002939175
"JB1",200002939176
"JB1",200002939177
"JB1",200002939178
"JB1",200002939179
"JB1",200002939180
"JB1",200002939181
"JB1",200002939182
"JB1",200002939183
"JB1",200002939184
"JB1",200002939185
"JB1",200002939186
"JB1",200002939187
"JB1",200002939188
"JB1",200002939189
"JB1",200002939190
"JB1",200002939191
"JB1",200002939192
"JC0",64012465
"JC0",64012474
"JC0",64012476
"JC0",64012523
"JC0",64012524
"JC0",64012526
"JC0",64012527
"JC0",64012528
"JC0",64012529
"JC0",64012530
"JC0",64012533
"JC0",64012539
"JC0",64012775
"JC0",64012906
"JC0",64012966
"JC0",64013099
"JC0",64013108
"JC0",64013109
"JC0",64013145
"JC0",64013146
"JC0",64013147
"JC0",64013148
"JC0",64013149
"JC0",64013150
"JC0",64013151
"JC0",64013152
"JC0",64013153
"JC0",64013154
"JC0",64013155
"JC0",64013156
"JC0",64013157
"JC0",64013158
"JC0",64013159
"JC0",64013160
"JC0",64013161
"JC0",64013162
"JC0",64013163
"JC0",64013164
"JC0",64013165
"JC0",64013166
"JC0",64013167
"JC0",64013168
"JC0",64013169
"JC0",64013170
"JC0",64013171
"JC0",64013172
"JC0",64013173
"JC0",64013174
"JC0",64013175
"JC0",64013176
"JC0",64013177
"JC0",64013178
"JC0",64013179
"JC0",64013180
"JC0",64013181
"JC0",64013338
"JC0",64013339
"JC0",64013561
"JC0",64013562
"JC0",64013563
"JC0",64013564
"JC0",64013565
"JC0",64013566
"JC0",64013567
"JC0",64013568
"JC0",64013569
"JC0",64013570
"JC0",64013571
"JC0",64013572
"JC0",64013573
"JC0",64013574
"JC0",64013576
"JC0",64013577
"JC0",64013578
"JC0",64013579
"JC0",64013580
"JC0",64013581
"JC0",64013582
"JC0",64013583
"JC0",64013584
"JC0",64013585
"JC0",64013586
"JC0",64013587
"JC0",64013588
"JC0",64013589
"JC0",64013590
"JC0",64013591
"JC0",64013592
"JC0",64013593
"JC0",64013594
"JC0",64013595
"JC0",64013596
"JC0",64013597
"JC0",64013598
"JC0",64013599
"JC0",64013600
"JC0",64013601
"JC0",64013602
"JC0",64013603
"JC0",64013604
"JC0",64013605
"JC0",64013607
"JC0",64013608
"JC0",64013609
"JC0",64013610
"JC0",64013611
"JC0",64013612
"JC0",64013613
"JC0",64013614
"JC0",64013615
"JC0",64013616
"JC0",64013618
"JC0",64013619
"JC0",64013620
"JC0",64013621
"JC0",64013622
"JC0",64013623
"JC0",64013624
"JC0",64013625
"JC0",64013626
"JC0",64013627
"JC0",64013629
"JC0",64013630
"JC0",64013631
"JC0",64013632
"JC0",64013633
"JC0",64013634
"JC0",64013635
"JC0",64013636
"JC0",64013637
"JC0",64013638
"JC0",64013640
"JC0",64013641
"JC0",64013651
"JC0",64013848
"JC0",64013849
"JC0",64013905
"JC0",64013906
"JC0",64013908
"JC0",64013909
"JC0",64013910
"JC0",64014667
"JC0",64014803
"JC0",64014804
"JC0",64014806
"JC0",64014807
"JC0",64014811
"JC0",64014820
"JC0",64015568
"JC0",64015570
"JC0",64015571
"JC0",64015572
"JC0",64015649
"JC0",64015650
"JC0",64016058
"JC0",64016115
"JC0",64016249
"JC0",64016409
"JC0",64016410
"JC0",64047827
"JC0",64047834
"JC0",64047835
"JC0",64048424
"JC0",64048518
"JC0",64048519
"JC0",64048520
"JC0",64048521
"JC0",64048522
"JC0",64048523
"JC0",64048524
"JC0",64048525
"JC0",64103173
"JC0",64103174
"JC0",64103773
"JC0",64104487
"JC0",64104488
"JC0",64104489
"JC0",64104490
"JC0",64105764
"JC0",64105835
"JC0",64106837
"JC0",64106838
"JC0",64106839
"JC0",64106840
"JC0",64106841
"JC0",64106842
"JC0",64106844
"JC0",64106845
"JC0",64107137
"JC0",64107281
"JC0",64107798
"JC0",64107896
"JC0",64107897
"JC0",64107904
"JC0",64108035
"JC0",64109781
"JC0",64109951
"JC0",100100836271
"JC0",100100836272
"JC0",100100836273
"JC0",100100836274
"JC0",100100836275
"JC0",100100836276
"JC0",100100836277
"JC0",100100836278
"JC0",100100836279
"JC0",100100836280
"JC0",100100836281
"JC0",100100836282
"JC0",100100836283
"JC0",100100836284
"JC0",100100836285
"JC0",100100836286
"JC0",100100836287
"JC0",100100836288
"JC0",100100836289
"JC0",100100836290
"JC0",100100836291
"JC0",100100836292
"JC0",100100836293
"JC0",100100836294
"JC0",100100836295
"JC0",100100836296
"JC0",100100836297
"JC0",100100836298
"JC0",100100836299
"JC0",100100836300
"JC0",100100836301
"JC0",100100836302
"JC0",100100836303
"JC0",100100836304
"JC0",100100836305
"JC0",100100836306
"JC0",100100836310
"JC0",100100836311
"JC0",100100836317
"JC0",100100836318
"JC0",100100836319
"JC0",100100836330
"JC0",100100836331
"JC0",100100836332
"JC0",100100836817
"JC0",100100836818
"JC0",100100836820
"JC0",100100836822
"JC0",100100836823
"JC0",100100836824
"JC0",100100836825
"JC0",100100836826
"JC0",100100836827
"JC0",100100836828
"JC0",100100836829
"JC0",100100836928
"JC0",100100836929
"JC0",100100836930
"JC0",100100836931
"JC0",100100836932
"JC0",100100836933
"JC0",100100836934
"JC0",100100836935
"JC0",100100836936
"JC0",100100836937
"JC0",100100836938
"JC0",100100836939
"JC0",100100836940
"JC0",100100836993
"JC0",100100836994
"JC0",100100836998
"JC0",100100837000
"JC0",100100837003
"JC0",100100837004
"JC0",100100837005
"JC0",100100837006
"JC0",100100837007
"JC0",100100837008
"JC0",100100837009
"JC0",100100837011
"JC0",100100837012
"JC0",100100837013
"JC0",100100837014
"JC0",100100837015
"JC0",100100837016
"JC0",100100837841
"JC0",100100837842
"JC0",100100837843
"JC0",100100837844
"JC0",100100837845
"JC0",100100837846
"JC0",100100837847
"JC0",100100837848
"JC0",100100837849
"JC0",100100837852
"JC0",100100837853
"JC0",100100837854
"JC0",100100837855
"JC0",100100837856
"JC0",100100837857
"JC0",100100837858
"JC0",100100837859
"JC0",100100837860
"JC0",100100837861
"JC0",100100837862
"JC0",100100837863
"JC0",100100837864
"JC0",100100837865
"JC0",100100837867
"JC0",100100837868
"JC0",100100837869
"JC0",100100837871
"JC0",100100837872
"JC0",100100837873
"JC0",100100837874
"JC0",100100837875
"JC0",100100837876
"JC0",100100837877
"JC0",100100837878
"JC0",100100837881
"JC0",100100837884
"JC0",100100837885
"JC0",100100837886
"JC0",100100837887
"JC0",100100837888
"JC0",100100837889
"JC0",100100837893
"JC0",100100837894
"JC0",100100837895
"JC0",100100837897
"JC0",100100837898
