Polling District,Polling Station,Polling Station Postcode,Property,UPRN
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, THE HAWTHORNS, PANT, MERTHYR TYDFIL, CF48 2EJ",100100575482
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, THE HAWTHORNS, PANT, MERTHYR TYDFIL, CF48 2EJ",100100575481
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"PANT HOUSE, PANT, MERTHYR TYDFIL, CF48 2BY",10034657254
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"TAWELFRYN, PANT, MERTHYR TYDFIL, CF48 2BY",10034657266
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"PENWERN, PANT, MERTHYR TYDFIL, CF48 2BY",10034657268
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"SEVEN WINDS, PANT, MERTHYR TYDFIL, CF48 2BY",10034657267
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"BERKELEY HOUSE, PANT, MERTHYR TYDFIL, CF48 2BY",10034657265
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"FLAT SPAR STORES, PANT, MERTHYR TYDFIL, CF48 2BY",10034659485
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"8, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575387
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"7, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575386
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",10034659486
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575384
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575383
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575382
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575381
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, WINDSOR PLACE, PANT, MERTHYR TYDFIL, CF48 2AA",100100575380
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",10034657345
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",10034657344
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",10034657343
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",10034657342
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",10034657341
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, HAFOD COTTAGES, PANT, MERTHYR TYDFIL, CF48 2AP",512909
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"17, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575378
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"16, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575377
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"15, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575376
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"14, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575375
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"13, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575374
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"12, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575373
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"11, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575372
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"10, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575371
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"9, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575370
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"8, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575369
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575367
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575366
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100913910
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1A, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100575379
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, NEW HOUSES, PANT, MERTHYR TYDFIL, CF48 2AB",100100914055
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, TYDFIL VILLAS, PANT, MERTHYR TYDFIL, CF48 2BH",200001744641
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, TYDFIL VILLAS, PANT, MERTHYR TYDFIL, CF48 2BH",10034657293
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, TYDFIL VILLAS, PANT, MERTHYR TYDFIL, CF48 2BH",10034657292
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, TYDFIL VILLAS, PANT, MERTHYR TYDFIL, CF48 2BH",200001680032
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, TYDFIL VILLAS, PANT, MERTHYR TYDFIL, CF48 2BH",10034657291
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"26, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575358
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"25, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575357
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"24, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575356
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"21, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575354
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"20, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575353
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"17, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575350
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"16, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575349
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"15, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575348
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"14, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575347
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"13, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575346
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"12, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575345
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"11, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575344
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"10, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575343
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"9, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575342
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"8, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575341
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"7, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575340
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575339
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575338
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575337
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575336
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575335
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, NANT MORLAIS, PANT, MERTHYR TYDFIL, CF48 2AW",100100575334
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"22, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575332
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"21, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575331
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"20, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575330
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"19, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575329
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"18, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575328
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"17, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575327
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"16, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575326
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"15, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575325
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"14, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575324
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"13, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575323
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"12, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575322
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"11, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575321
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"10, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575320
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"9, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575319
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"8, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575318
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"7, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575317
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575316
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575315
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575314
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575313
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575312
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, CAERACCA VILLAS, PANT, MERTHYR TYDFIL, CF48 2AS",100100575311
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"57, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575070
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"56, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575069
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"55, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575068
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"54, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575067
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"53, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575066
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"52, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575065
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"51, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575064
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"50, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575063
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"49, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575062
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"48, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575061
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"47, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575060
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"46, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575059
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"45, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575058
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"44, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575057
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"43, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575056
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"42, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575055
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"41, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575054
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"40, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575053
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"39, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575052
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"38, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575051
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"37, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575050
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"36, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575049
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"35, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575048
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"34, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575047
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"33, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575046
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"32, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575045
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"31, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575044
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"30, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575043
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"29, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575042
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"28, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575041
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"27, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575040
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"26, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575039
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"24, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575037
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"23, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575036
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"22, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575035
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"21, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575034
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"20, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575033
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"19, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575032
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"18, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575031
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"17, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575030
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"16, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575029
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"15, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575028
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"14, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575027
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"13, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575026
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"12, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575025
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"11, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575024
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"10, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575023
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"9, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575022
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"8, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575021
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"7, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575020
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"6, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575019
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"5, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575018
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"4, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575017
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"3, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575016
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"2, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575015
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"1, GLANMORLAIS, PANT, MERTHYR TYDFIL, CF48 2AY",100100575014
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"34, TAI'R TWYNAU, PANT, MERTHYR TYDFIL, CF48 2BA",100100575104
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"32, TAI'R TWYNAU, PANT, MERTHYR TYDFIL, CF48 2BA",100100575102
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"30, TAI'R TWYNAU, PANT, MERTHYR TYDFIL, CF48 2BA",100100575100
AA,"CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL",CF48 2DG,"28, TAI'R TWYNAU, PANT, MERTHYR TYDFIL, CF48 2BA",100100575098
